"Country","Facility Name","Owner Name (Company)","Operator Name","Latitude","Longitude","City (Site Name)","County","State / Province / Territory","Zip Code / Postal Code","Address","Total Capacity (MW)","Total Renewable Capacity (MW)","Primary Energy Source","Primary Renewable Energy Source","Coal (MW)","Natural Gas (MW)","Petroleum (MW)","Other Energy Source (MW)","Hydroelectric (MW)","Pumped-Storage Hydroelectric (MW)","Nuclear (MW)","Solar (MW)","Wind (MW)","Geothermal (MW)","Biomass (MW)","Tidal (MW)","Source Agency","Reference Period"
"United States","Ames Electric Services Power Plant","City of Ames - (IA)","","42.0258","-93.6089","Ames","Story","Iowa","50010","200 E 5th St","108.8","0","Natural Gas","","0","108.8","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Anadarko Plant","Western Farmers Elec Coop, Inc","","35.0847","-98.23","Anadarko","Caddo","Oklahoma","73005","701 NE 7TH STREET","534.9","0","Natural Gas","","0","534.9","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Anclote","Duke Energy Florida, LLC","","28.184444","-82.788611","Holiday","Pasco","Florida","34691","1729 Baillies Bluff Road","1112.4","0","Natural Gas","","0","1112.4","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Anderson","Indiana Municipal Power Agency","","40.0529","-85.7389","Anderson","Madison","Indiana","46011","6035 Park Road","168.7","0","Natural Gas","","0","168.7","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Androscoggin Energy Center","Verso Paper Androscoggin LLC","","44.506315","-70.242312","Jay","Franklin","Maine","4239","Gate 15 Riley Road","163.5","0","Natural Gas","","0","163.5","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Angus Anson","Northern States Power Co - Minnesota","","43.60347","-96.6356","Sioux Falls","Minnehaha","South Dakota","57101","7100 East Rice St.","405.7","0","Natural Gas","","0","405.7","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","ANP Bellingham Energy Project","ANP Bellingham Energy Company LLC","","42.110577","-71.453468","Bellingham","Norfolk","Massachusetts","2019","155 Maple Street","578","0","Natural Gas","","0","578","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","ANP Blackstone Energy Project","ANP Blackstone Energy Company LLC","","42.059876","-71.515811","Blackstone","Worcester","Massachusetts","1504","204 Elm Street","578","0","Natural Gas","","0","578","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Anson County Generation Facility","North Carolina El Member Corp","","34.968651","-79.921738","Lilesville","Anson","North Carolina","28091","749 Blewett Falls Road","343.8","0","Natural Gas","","0","343.8","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Antelope Station","Golden Spread Electric Cooperative, Inc","","33.865","-101.843333","Abernathy","Hale","Texas","79311","1454 CR 315","167.4","0","Natural Gas","","0","167.4","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Antelope Valley","Basin Electric Power Coop","","47.370542","-101.83566","Beulah","Mercer","North Dakota","58523","Hwy 200","869.8","0","Coal","","869.8","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Apache Station","Arizona Electric Pwr Coop Inc","","32.0603","-109.8931","Cochise","Cochise","Arizona","85606","3525 N US Hwy 191","660.7","0","Coal","","408","252.7","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Apex Generating Station","Los Angeles Department of Water & Power","","36.415999","-114.960916","Las Vegas","Clark","Nevada","89165","15555 Apex Power Parkway","600.6","0","Natural Gas","","0","600.6","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Arapahoe Combustion Turbine Project","SWG Arapahoe, LLC","","39.6692","-105.0018","Denver","Denver","Colorado","80223","2601 South Platte River  Road","194","0","Natural Gas","","0","194","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Arbuckle Mountain Wind Farm LLC","Arbuckle Mountain Wind Farm LLC","","34.386944","-97.136944","Davis","Murray","Oklahoma","73030","9251 HWY 77S","100","100","Wind","Wind","0","0","0","0","0","0","0","0","100","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","ArcelorMittal Burns Harbor","ArcelorMittal Burns Harbor Inc","","41.635","-87.1387","Burns Harbor","Porter","Indiana","46304","US Highway 12","176.2","0","Other","","0","0","0","176.2","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","ArcelorMittal Indiana Harbor West","ArcelorMittal Indiana Harbor West","","41.663765","-87.452325","East Chicago","Lake","Indiana","46312","3001 Dickey Rd.","152","0","Other","","0","0","0","152","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Archer Daniels Midland Cedar Rapids","Archer Daniels Midland Co","","41.9221","-91.6875","Cedar Rapids","Linn","Iowa","52406","1350 Waconia Ave SE","294.6","0","Coal","","256.1","38.5","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Archer Daniels Midland Clinton","Archer Daniels Midland Co","","41.8206","-90.2097","Clinton","Clinton","Iowa","52732","1251 Beaver Channel Parkway","180","0","Coal","","180","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Archer Daniels Midland Decatur","Archer Daniels Midland Co","","39.870074","-88.890756","Decatur","Macon","Illinois","62526","4666 Faries Parkway","335","0","Coal","","335","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Arkansas Nuclear One","Entergy Arkansas Inc","","35.311","-93.2351","Russellville","Pope","Arkansas","72801","1448 STATE RD 333","1845","0","Nuclear","","0","0","0","0","0","0","1845","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Arlington Valley Energy Facility","Arlington Valley LLC","","33.3417","-112.8897","Arlington","Maricopa","Arizona","85322","39027 W Elliot Road","713","0","Natural Gas","","0","713","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Arlington Valley Solar Energy II","Arlington Valley Solar Energy II LLC","","33.305","-112.833888","Arlington","Maricopa","Arizona","85326","South of Elliot Road and west","129","129","Solar","Solar","0","0","0","0","0","0","0","129","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Arlington Wind Power Project","Arlington Wind Power Project LLC","","45.7167","-120.2008","Arlington","Gilliam","Oregon","97812","72650 Rattlesnake Road","103","103","Wind","Wind","0","0","0","0","0","0","0","0","103","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Armenia Mountain Wind Farm","Allete Clean Energy","","41.7619","-76.8553","Mainesburg","Tioga","Pennsylvania","16932","2806 Mountain Ridge Road","100.5","100.5","Wind","Wind","0","0","0","0","0","0","0","0","100.5","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Armstrong","IPA Operations Inc - Armstrong","","40.638021","-79.351725","Shelocta","Armstrong","Pennsylvania","15774","2313 State Route 156","688","0","Natural Gas","","0","688","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Arsenal Hill","Southwestern Electric Power Co","","32.5181","-93.7611","Shreveport","Caddo","Louisiana","71101","520 North Allen","125","0","Natural Gas","","0","125","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Arthur Kill Generating Station","NRG Arthur Kill Operations Inc","","40.591564","-74.200035","Staten Island","Richmond","New York","10314","4401 Victory Blvd","895.5","0","Natural Gas","","0","895.5","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Arthur Von Rosenberg","City of San Antonio - (TX)","","29.257046","-98.384045","Elmendorf","Bexar","Texas","78112","15290 Streich Rd.","550","0","Natural Gas","","0","550","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Arvah B Hopkins","City of Tallahassee - (FL)","","30.4522","-84.4","Tallahassee","Leon","Florida","32304","1125 Geddie Road","653.1","0","Natural Gas","","0","653.1","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Asbury","Empire District Electric Co","","37.361315","-94.58926","Asbury","Jasper","Missouri","64832","21133 Uphill Lane","212.8","0","Coal","","212.8","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Ashdown","Domtar Industries Inc","","33.6417","-94.1083","Ashdown","Little River","Arkansas","71822","285 Hwy. 71 South","156.5","156.5","Biomass","Biomass","0","0","0","0","0","0","0","0","0","0","156.5","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Asheville","Duke Energy Progress - (NC)","","35.4731","-82.5417","Arden","Buncombe","North Carolina","28704","200 CP&L Drive","837.1","0","Natural Gas","","413.6","423.5","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Ashtabula Wind II LLC","Ashtabula Wind II LLC","","47.292437","-97.931692","Luverne","Steele","North Dakota","58056","12306 20th Street NE","120","120","Wind","Wind","0","0","0","0","0","0","0","0","120","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Astoria Energy","Astoria Energy LLC","","40.7825","-73.8964","New York","Queens","New York","11105","17-10 Steinway Street","595","0","Natural Gas","","0","595","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Astoria Energy II","Astoria Energy II LLC","","40.781321","-73.896618","Astoria","Queens","New York","11105","17-10 Steinway Street","650","0","Natural Gas","","0","650","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Astoria Gas Turbines","NRG Astoria Gas Turbine Operations Inc","","40.787","-73.9048","Astoria","Queens","New York","11105","31-01 20th Avenue","646.9","0","Natural Gas","","0","502.8","144.1","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Astoria Generating Station","U S Power Generating Company LLC","","40.787674","-73.912561","Astoria","Queens","New York","11105","18-01 20th Avenue","1345","0","Natural Gas","","0","1345","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Astra Wind Farm","Astra Wind LLC","","34.769544","-102.052422","Happy","Randall","Texas","79042","41801 FM 168","163","163","Wind","Wind","0","0","0","0","0","0","0","0","163","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Athens Generating Plant","New Athens Generating Company LLC","","42.2728","-73.8492","Athens","Greene","New York","12015","9300 U S Highway 9W","1323","0","Natural Gas","","0","1323","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Attala","Entergy Mississippi Inc","","33.0147","-89.6753","Sallis","Attala","Mississippi","39160","2261Attala Road 4969","551.3","0","Natural Gas","","0","551.3","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Auburndale Peaker Energy Center","Auburndale Peaker Energy Center LLC","","28.0535","-81.8059","Auburndale","Polk","Florida","33823","1651 West Derby Avenue","130.1","0","Natural Gas","","0","130.1","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Audrain Generating Station","Union Electric Co - (MO)","","39.3092","-91.5369","Vandalia","Audrain","Missouri","63382","40897 Highway P","814.4","0","Natural Gas","","0","814.4","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Aurora","Aurora Generation LLC","","41.8151","-88.2265","Aurora","DuPage","Illinois","60504","2909 North Eola Road","1275","0","Natural Gas","","0","1275","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","AV Solar Ranch One","AV Solar Ranch 1 LLC","","34.780278","-118.42444","Lancaster","Los Angeles","California","93536","49881 West 170 St.","253","253","Solar","Solar","0","0","0","0","0","0","0","253","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Avon Lake","NRG Power Midwest LP","","41.504453","-82.054619","Avon Lake","Lorain","Ohio","44012","33570 Lake Road","709","0","Coal","","680","0","29","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Axiall Natrium Plant","Westlake Chemical Natrium Plant","","39.7475","-80.8547","New Martinsville","Marshall","West Virginia","26155","PO Box 191","123","0","Natural Gas","","0","123","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Axiall Plaquemine","Axiall Corp","","30.2586","-91.185","Plaquemine","Iberville","Louisiana","70764","26100 Hwy 405","306","0","Natural Gas","","0","306","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","B L England","RC Cape May Holdings LLC","","39.2908","-74.6364","Beesley's Point","Cape May","New Jersey","8223","900 North Shore Road","339.6","0","Petroleum","","163.2","0","176.4","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Baconton Power Plant","Baconton Power LLC","","31.3869","-84.08","Baconton","Mitchell","Georgia","31716","2237 Hatcher Hill Rd","242","0","Natural Gas","","0","242","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Bad Creek","Duke Energy Carolinas, LLC","","35.0075","-82.9975","Salem","Oconee","South Carolina","29676","HC-76 Box 170, Hwy 130 N","1296","1296","Pumped Storage","Pumped Storage","0","0","0","0","0","1296","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Baffin Wind","Avangrid Renewables LLC","","27.223056","-97.789167","Sarita","Kenedy","Texas","78385","123 Baffin Road","188","188","Wind","Wind","0","0","0","0","0","0","0","0","188","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Bailly","Northern Indiana Pub Serv Co","","41.645","-87.1225","Chesterton","Porter","Indiana","46304","246 Bailly Station Road","641","0","Coal","","603.5","37.5","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Baldwin Energy Complex","Dynegy Midwest Generation Inc","","38.205","-89.8544","Baldwin","Randolph","Illinois","62217","10901 Baldwin Rd Box146","1894.1","0","Coal","","1894.1","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Baldwin Wind LLC","Baldwin Wind LLC","","47.1133","-100.7086","Wilton","Burleigh","North Dakota","58579","5120 279th Ave NE","102.4","102.4","Wind","Wind","0","0","0","0","0","0","0","0","102.4","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Balko Wind LLC","Balko Wind LLC","","36.518056","-100.847222","Balko","Beaver","Oklahoma","73931","","299.7","299.7","Wind","Wind","0","0","0","0","0","0","0","0","299.7","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Barkley","USCE-Nashville District","","37.0217","-88.2211","Kuttawa","Lyon","Kentucky","42055","8439 US Highway 62W","130","130","Hydroelectric","Hydroelectric","0","0","0","0","130","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Barney M Davis","Topaz Power Group  LLC","","27.6064","-97.3117","Corpus Christi","Nueces","Texas","78418","4301 Waldron Rd","1082.2","0","Natural Gas","","0","1082.2","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Barry","Alabama Power Co","","31.0069","-88.0103","Bucks","Mobile","Alabama","36512","North Highway 43","2569.5","0","Natural Gas","","1192.5","1377","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Bartletts Ferry","Georgia Power Co","","32.661976","-85.091552","Salem","Lee","Alabama","36874","61 Lee Road 335","173","173","Hydroelectric","Hydroelectric","0","0","0","0","173","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Barton Chapel Wind Farm","Avangrid Renewables LLC","","33.06797","-98.337652","Jacksboro","Jack","Texas","76458","6868 Rock Creek Rd","120","120","Wind","Wind","0","0","0","0","0","0","0","0","120","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
